x,y,t,intensity
2733,864,0,20
2734,864,0,22
2735,864,0,23
2736,864,0,23
2737,864,0,22
2738,864,0,21
2739,864,0,21
2740,864,0,21
2741,864,0,22
2742,864,0,23
2743,864,0,23
2744,864,0,23
2745,864,0,23
2746,864,0,23
2747,864,0,24
2748,864,0,25
2749,864,0,25
2450,865,0,184
2451,865,0,182
2452,865,0,180
2453,865,0,181
2454,865,0,182
2455,865,0,179
2456,865,0,176
2457,865,0,176
2458,865,0,177
2459,865,0,178
2460,865,0,178
2461,865,0,178
2462,865,0,181
2463,865,0,183
2464,865,0,185
2465,865,0,186
2466,865,0,186
2467,865,0,188
2468,865,0,188
2469,865,0,189
2470,865,0,190
2471,865,0,189
2472,865,0,190
2473,865,0,190
2474,865,0,188
2475,865,0,187
2476,865,0,187
2477,865,0,187
2478,865,0,187
2479,865,0,187
2480,865,0,190
2481,865,0,190
2482,865,0,191
2483,865,0,191
2484,865,0,190
2485,865,0,191
2486,865,0,191
2487,865,0,190
2488,865,0,189
2489,865,0,188
2490,865,0,185
2491,865,0,182
2492,865,0,181
2493,865,0,182
2494,865,0,181
2495,865,0,181
2496,865,0,179
2497,865,0,179
2498,865,0,179
2499,865,0,180
2500,865,0,181
2501,865,0,182
2502,865,0,182
2503,865,0,182
2504,865,0,181
2505,865,0,181
2506,865,0,181
2507,865,0,180
2508,865,0,180
2509,865,0,180
2510,865,0,180
2511,865,0,180
2512,865,0,181
2513,865,0,181
2514,865,0,181
2515,865,0,181
2516,865,0,182
2517,865,0,181
2518,865,0,181
2519,865,0,180
2520,865,0,178
2521,865,0,175
2522,865,0,173
2523,865,0,172
2524,865,0,171
2525,865,0,170
2526,865,0,169
2527,865,0,170
2528,865,0,171
2529,865,0,172
2530,865,0,173
2531,865,0,174
2532,865,0,176
2533,865,0,178
2534,865,0,179
2535,865,0,178
2536,865,0,177
2537,865,0,174
2538,865,0,171
2539,865,0,169
2540,865,0,167
2541,865,0,164
2542,865,0,162
2543,865,0,158
2544,865,0,152
2545,865,0,149
2546,865,0,149
2547,865,0,150
2548,865,0,146
2549,865,0,141
2550,865,0,136
2551,865,0,134
2552,865,0,128
2553,865,0,122
2554,865,0,114
2555,865,0,106
2556,865,0,101
2557,865,0,96
2558,865,0,94
2559,865,0,86
2560,865,0,73
2561,865,0,59
2562,865,0,50
2563,865,0,47
2564,865,0,42
2565,865,0,40
2566,865,0,36
2567,865,0,32
2568,865,0,27
2569,865,0,26
2570,865,0,26
2571,865,0,26
2572,865,0,27
2573,865,0,28
2574,865,0,30
2575,865,0,31
2576,865,0,31
2577,865,0,31
2578,865,0,31
2579,865,0,30
2580,865,0,28
2581,865,0,26
2582,865,0,25
2583,865,0,23
2584,865,0,21
2585,865,0,18
2586,865,0,16
2587,865,0,15
2588,865,0,15
2589,865,0,16
2590,865,0,17
2591,865,0,17
2592,865,0,17
2593,865,0,16
2594,865,0,17
2595,865,0,17
2596,865,0,19
2597,865,0,19
2598,865,0,20
2599,865,0,20
2600,865,0,19
2601,865,0,18
2602,865,0,18
2603,865,0,16
2604,865,0,16
2605,865,0,15
2606,865,0,15
2607,865,0,15
2608,865,0,15
2609,865,0,15
2610,865,0,15
2611,865,0,16
2612,865,0,17
2613,865,0,17
2614,865,0,16
2615,865,0,15
2616,865,0,15
2617,865,0,14
2618,865,0,12
2619,865,0,12
2620,865,0,12
2621,865,0,12
2622,865,0,14
2623,865,0,14
2624,865,0,14
2625,865,0,15
2626,865,0,14
2627,865,0,15
2628,865,0,14
2629,865,0,13
2630,865,0,12
2631,865,0,13
2632,865,0,12
2633,865,0,12
2634,865,0,12
2635,865,0,12
2636,865,0,13
2637,865,0,13
2638,865,0,14
2639,865,0,14
2640,865,0,15
2641,865,0,15
2642,865,0,15
2643,865,0,16
2644,865,0,16
2645,865,0,15
2646,865,0,15
2647,865,0,14
2648,865,0,13
2649,865,0,13
2650,865,0,13
2651,865,0,13
2652,865,0,12
2653,865,0,12
2654,865,0,13
2655,865,0,14
2656,865,0,14
2657,865,0,15
2658,865,0,15
2659,865,0,15
2660,865,0,15
2661,865,0,15
2662,865,0,16
2663,865,0,17
2664,865,0,17
2665,865,0,17
2666,865,0,14
2667,865,0,13
2668,865,0,12
2669,865,0,11
2670,865,0,13
2671,865,0,17
2672,865,0,19
2673,865,0,20
2674,865,0,21
2675,865,0,22
2676,865,0,23
2677,865,0,22
2678,865,0,21
2679,865,0,19
2680,865,0,17
2681,865,0,17
2682,865,0,16
2683,865,0,14
2684,865,0,14
2685,865,0,16
2686,865,0,16
2687,865,0,17
2688,865,0,17
2689,865,0,18
2690,865,0,18
2691,865,0,18
2692,865,0,17
2693,865,0,17
2694,865,0,16
2695,865,0,16
2696,865,0,16
2697,865,0,17
2698,865,0,18
2699,865,0,19
2700,865,0,21
2701,865,0,23
2702,865,0,24
2703,865,0,25
2704,865,0,26
2705,865,0,24
2706,865,0,22
2707,865,0,20
2708,865,0,17
2709,865,0,16
2710,865,0,15
2711,865,0,15
2712,865,0,15
2713,865,0,16
2714,865,0,16
2715,865,0,17
2716,865,0,18
2717,865,0,18
2718,865,0,16
2719,865,0,15
2720,865,0,15
2721,865,0,15
2722,865,0,16
2723,865,0,16
2724,865,0,16
2725,865,0,16
2726,865,0,16
2727,865,0,17
2728,865,0,17
2729,865,0,17
2730,865,0,18
2731,865,0,18
2732,865,0,19
2733,865,0,20
2734,865,0,23
2735,865,0,24
2736,865,0,24
2737,865,0,23
2738,865,0,21
2739,865,0,21
2740,865,0,21
2741,865,0,22
2742,865,0,22
2743,865,0,23
2744,865,0,23
2745,865,0,24
2746,865,0,24
2747,865,0,25
2748,865,0,25
2749,865,0,25
2450,866,0,184
2451,866,0,182
2452,866,0,182
2453,866,0,182
2454,866,0,183
2455,866,0,180
2456,866,0,176
2457,866,0,176
2458,866,0,178
2459,866,0,179
2460,866,0,180
2461,866,0,181
2462,866,0,183
2463,866,0,185
2464,866,0,186
2465,866,0,187
2466,866,0,187
2467,866,0,188
2468,866,0,189
2469,866,0,190
2470,866,0,190
2471,866,0,190
2472,866,0,189
2473,866,0,190
2474,866,0,188
2475,866,0,187
2476,866,0,187
2477,866,0,187
2478,866,0,187
2479,866,0,187
2480,866,0,189
2481,866,0,190
2482,866,0,190
2483,866,0,190
2484,866,0,190
2485,866,0,190
2486,866,0,190
2487,866,0,190
2488,866,0,188
2489,866,0,188
2490,866,0,185
2491,866,0,182
2492,866,0,181
2493,866,0,182
2494,866,0,181
2495,866,0,180
2496,866,0,178
2497,866,0,178
2498,866,0,177
2499,866,0,179
2500,866,0,180
2501,866,0,181
2502,866,0,181
2503,866,0,181
2504,866,0,180
2505,866,0,179
2506,866,0,180
2507,866,0,180
2508,866,0,179
2509,866,0,179
2510,866,0,179
2511,866,0,180
2512,866,0,180
2513,866,0,180
2514,866,0,179
2515,866,0,179
2516,866,0,180
2517,866,0,180
2518,866,0,180
2519,866,0,179
2520,866,0,177
2521,866,0,175
2522,866,0,172
2523,866,0,171
2524,866,0,170
2525,866,0,169
2526,866,0,168
2527,866,0,168
2528,866,0,170
2529,866,0,172
2530,866,0,173
2531,866,0,175
2532,866,0,178
2533,866,0,179
2534,866,0,180
2535,866,0,178
2536,866,0,177
2537,866,0,174
2538,866,0,171
2539,866,0,168
2540,866,0,165
2541,866,0,163
2542,866,0,162
2543,866,0,158
2544,866,0,154
2545,866,0,152
2546,866,0,152
2547,866,0,153
2548,866,0,148
2549,866,0,142
2550,866,0,136
2551,866,0,134
2552,866,0,129
2553,866,0,124
2554,866,0,118
2555,866,0,112
2556,866,0,106
2557,866,0,100
2558,866,0,97
2559,866,0,89
2560,866,0,76
2561,866,0,63
2562,866,0,53
2563,866,0,49
2564,866,0,44
2565,866,0,43
2566,866,0,40
2567,866,0,36
2568,866,0,31
2569,866,0,28
2570,866,0,27
2571,866,0,26
2572,866,0,26
2573,866,0,27
2574,866,0,29
2575,866,0,31
2576,866,0,31
2577,866,0,32
2578,866,0,31
2579,866,0,30
2580,866,0,29
2581,866,0,27
2582,866,0,26
2583,866,0,24
2584,866,0,23
2585,866,0,20
2586,866,0,18
2587,866,0,17
2588,866,0,16
2589,866,0,17
2590,866,0,17
2591,866,0,17
2592,866,0,17
2593,866,0,16
2594,866,0,17
2595,866,0,17
2596,866,0,18
2597,866,0,19
2598,866,0,19
2599,866,0,19
2600,866,0,18
2601,866,0,18
2602,866,0,17
2603,866,0,17
2604,866,0,16
2605,866,0,15
2606,866,0,15
2607,866,0,15
2608,866,0,14
2609,866,0,14
2610,866,0,15
2611,866,0,16
2612,866,0,16
2613,866,0,16
2614,866,0,16
2615,866,0,15
2616,866,0,15
2617,866,0,14
2618,866,0,12
2619,866,0,12
2620,866,0,12
2621,866,0,12
2622,866,0,13
2623,866,0,14
2624,866,0,14
2625,866,0,14
2626,866,0,14
2627,866,0,14
2628,866,0,13
2629,866,0,13
2630,866,0,13
2631,866,0,13
2632,866,0,12
2633,866,0,12
2634,866,0,12
2635,866,0,12
2636,866,0,12
2637,866,0,13
2638,866,0,14
2639,866,0,15
2640,866,0,15
2641,866,0,15
2642,866,0,17
2643,866,0,17
2644,866,0,17
2645,866,0,17
2646,866,0,17
2647,866,0,15
2648,866,0,14
2649,866,0,14
2650,866,0,13
2651,866,0,14
2652,866,0,13
2653,866,0,12
2654,866,0,13
2655,866,0,14
2656,866,0,14
2657,866,0,15
2658,866,0,15
2659,866,0,15
2660,866,0,15
2661,866,0,15
2662,866,0,16
2663,866,0,17
2664,866,0,17
2665,866,0,16
2666,866,0,14
2667,866,0,12
2668,866,0,12
2669,866,0,12
2670,866,0,15
2671,866,0,17
2672,866,0,19
2673,866,0,21
2674,866,0,22
2675,866,0,23
2676,866,0,24
2677,866,0,23
2678,866,0,22
2679,866,0,20
2680,866,0,18
2681,866,0,17
2682,866,0,16
2683,866,0,15
2684,866,0,15
2685,866,0,16
2686,866,0,17
2687,866,0,18
2688,866,0,18
2689,866,0,18
2690,866,0,18
2691,866,0,17
2692,866,0,16
2693,866,0,16
2694,866,0,16
2695,866,0,17
2696,866,0,17
2697,866,0,18
2698,866,0,18
2699,866,0,20
2700,866,0,21
2701,866,0,22
2702,866,0,24
2703,866,0,24
2704,866,0,25
2705,866,0,24
2706,866,0,22
2707,866,0,20
2708,866,0,18
2709,866,0,16
2710,866,0,16
2711,866,0,15
2712,866,0,15
2713,866,0,16
2714,866,0,16
2715,866,0,17
2716,866,0,18
2717,866,0,18
2718,866,0,16
2719,866,0,15
2720,866,0,15
2721,866,0,15
2722,866,0,16
2723,866,0,16
2724,866,0,16
2725,866,0,16
2726,866,0,16
2727,866,0,16
2728,866,0,16
2729,866,0,16
2730,866,0,17
2731,866,0,17
2732,866,0,18
2733,866,0,20
2734,866,0,24
2735,866,0,26
2736,866,0,26
2737,866,0,23
2738,866,0,21
2739,866,0,21
2740,866,0,20
2741,866,0,21
2742,866,0,22
2743,866,0,23
2744,866,0,23
2745,866,0,24
2746,866,0,25
2747,866,0,25
2748,866,0,25
2749,866,0,24
2450,867,0,186
2451,867,0,184
2452,867,0,184
2453,867,0,185
2454,867,0,185
2455,867,0,183
2456,867,0,180
2457,867,0,179
2458,867,0,181
2459,867,0,181
2460,867,0,182
2461,867,0,183
2462,867,0,184
2463,867,0,187
2464,867,0,187
2465,867,0,188
2466,867,0,188
2467,867,0,188
2468,867,0,189
2469,867,0,189
2470,867,0,189
2471,867,0,189
2472,867,0,189
2473,867,0,189
2474,867,0,188
2475,867,0,187
2476,867,0,187
2477,867,0,187
2478,867,0,187
2479,867,0,188
2480,867,0,188
2481,867,0,188
2482,867,0,189
2483,867,0,189
2484,867,0,189
2485,867,0,188
2486,867,0,189
2487,867,0,189
2488,867,0,189
2489,867,0,187
2490,867,0,185
2491,867,0,182
2492,867,0,182
2493,867,0,183
2494,867,0,182
2495,867,0,181
2496,867,0,179
2497,867,0,178
2498,867,0,176
2499,867,0,178
2500,867,0,178
2501,867,0,179
2502,867,0,178
2503,867,0,178
2504,867,0,178
2505,867,0,178
2506,867,0,178
2507,867,0,178
2508,867,0,178
2509,867,0,178
2510,867,0,178
2511,867,0,180
2512,867,0,179
2513,867,0,178
2514,867,0,177
2515,867,0,177
2516,867,0,177
2517,867,0,177
2518,867,0,177
2519,867,0,177
2520,867,0,175
2521,867,0,173
2522,867,0,170
2523,867,0,170
2524,867,0,169
2525,867,0,168
2526,867,0,167
2527,867,0,167
2528,867,0,169
2529,867,0,171
2530,867,0,173
2531,867,0,175
2532,867,0,178
2533,867,0,179
2534,867,0,179
2535,867,0,177
2536,867,0,175
2537,867,0,173
2538,867,0,169
2539,867,0,166
2540,867,0,163
2541,867,0,162
2542,867,0,161
2543,867,0,158
2544,867,0,157
2545,867,0,155
2546,867,0,156
2547,867,0,156
2548,867,0,150
2549,867,0,143
2550,867,0,138
2551,867,0,136
2552,867,0,130
2553,867,0,126
2554,867,0,122
2555,867,0,116
2556,867,0,111
2557,867,0,103
2558,867,0,100
2559,867,0,91
2560,867,0,79
2561,867,0,67
2562,867,0,56
2563,867,0,51
2564,867,0,46
2565,867,0,45
2566,867,0,42
2567,867,0,39
2568,867,0,35
2569,867,0,31
2570,867,0,29
2571,867,0,26
2572,867,0,25
2573,867,0,25
2574,867,0,27
2575,867,0,30
2576,867,0,30
2577,867,0,31
2578,867,0,31
2579,867,0,30
2580,867,0,29
2581,867,0,28
2582,867,0,28
2583,867,0,26
2584,867,0,25
2585,867,0,22
2586,867,0,20
2587,867,0,18
2588,867,0,17
2589,867,0,17
2590,867,0,17
2591,867,0,17
2592,867,0,17
2593,867,0,16
2594,867,0,17
2595,867,0,17
2596,867,0,18
2597,867,0,18
2598,867,0,18
2599,867,0,18
2600,867,0,18
2601,867,0,17
2602,867,0,17
2603,867,0,17
2604,867,0,17
2605,867,0,17
2606,867,0,15
2607,867,0,15
2608,867,0,14
2609,867,0,14
2610,867,0,15
2611,867,0,15
2612,867,0,15
2613,867,0,15
2614,867,0,15
2615,867,0,14
2616,867,0,14
2617,867,0,13
2618,867,0,13
2619,867,0,12
2620,867,0,12
2621,867,0,12
2622,867,0,13
2623,867,0,13
2624,867,0,14
2625,867,0,14
2626,867,0,14
2627,867,0,14
2628,867,0,14
2629,867,0,13
2630,867,0,13
2631,867,0,13
2632,867,0,12
2633,867,0,12
2634,867,0,12
2635,867,0,12
2636,867,0,13
2637,867,0,13
2638,867,0,15
2639,867,0,15
2640,867,0,16
2641,867,0,17
2642,867,0,17
2643,867,0,17
2644,867,0,17
2645,867,0,17
2646,867,0,17
2647,867,0,16
2648,867,0,14
2649,867,0,14
2650,867,0,14
2651,867,0,14
2652,867,0,14
2653,867,0,14
2654,867,0,14
2655,867,0,14
2656,867,0,15
2657,867,0,15
2658,867,0,16
2659,867,0,15
2660,867,0,16
2661,867,0,16
2662,867,0,16
2663,867,0,16
2664,867,0,16
2665,867,0,15
2666,867,0,14
2667,867,0,12
2668,867,0,13
2669,867,0,14
2670,867,0,17
2671,867,0,18
2672,867,0,20
2673,867,0,22
2674,867,0,23
2675,867,0,24
2676,867,0,24
2677,867,0,23
2678,867,0,22
2679,867,0,19
2680,867,0,18
2681,867,0,17
2682,867,0,16
2683,867,0,16
2684,867,0,16
2685,867,0,16
2686,867,0,17
2687,867,0,18
2688,867,0,18
2689,867,0,18
2690,867,0,18
2691,867,0,17
2692,867,0,16
2693,867,0,16
2694,867,0,16
2695,867,0,17
2696,867,0,18
2697,867,0,19
2698,867,0,19
2699,867,0,20
2700,867,0,20
2701,867,0,22
2702,867,0,23
2703,867,0,23
2704,867,0,23
2705,867,0,24
2706,867,0,22
2707,867,0,21
2708,867,0,19
2709,867,0,18
2710,867,0,16
2711,867,0,16
2712,867,0,16
2713,867,0,16
2714,867,0,17
2715,867,0,18
2716,867,0,18
2717,867,0,19
2718,867,0,17
2719,867,0,16
2720,867,0,17
2721,867,0,16
2722,867,0,16
2723,867,0,16
2724,867,0,16
2725,867,0,16
2726,867,0,17
2727,867,0,16
2728,867,0,15
2729,867,0,15
2730,867,0,16
2731,867,0,17
2732,867,0,18
2733,867,0,20
2734,867,0,24
2735,867,0,27
2736,867,0,26
2737,867,0,23
2738,867,0,20
2739,867,0,20
2740,867,0,20
2741,867,0,21
2742,867,0,22
2743,867,0,23
2744,867,0,23
2745,867,0,24
2746,867,0,25
2747,867,0,25
2748,867,0,24
2749,867,0,23
2450,868,0,186
2451,868,0,185
2452,868,0,186
2453,868,0,187
2454,868,0,187
2455,868,0,185
2456,868,0,184
2457,868,0,183
2458,868,0,182
2459,868,0,182
2460,868,0,183
2461,868,0,183
2462,868,0,185
2463,868,0,187
2464,868,0,188
2465,868,0,188
2466,868,0,188
2467,868,0,188
2468,868,0,188
2469,868,0,188
2470,868,0,189
2471,868,0,189
2472,868,0,189
2473,868,0,189
2474,868,0,188
2475,868,0,187
2476,868,0,187
2477,868,0,187
2478,868,0,187
2479,868,0,188
2480,868,0,188
2481,868,0,189
2482,868,0,190
2483,868,0,189
2484,868,0,188
2485,868,0,188
2486,868,0,188
2487,868,0,187
2488,868,0,189
2489,868,0,186
2490,868,0,184
2491,868,0,183
2492,868,0,183
2493,868,0,184
2494,868,0,183
2495,868,0,181
2496,868,0,179
2497,868,0,177
2498,868,0,175
2499,868,0,175
2500,868,0,176
2501,868,0,177
2502,868,0,177
2503,868,0,177
2504,868,0,177
2505,868,0,177
2506,868,0,177
2507,868,0,177
2508,868,0,177
2509,868,0,177
2510,868,0,177
2511,868,0,179
2512,868,0,178
2513,868,0,177
2514,868,0,175
2515,868,0,175
2516,868,0,175
2517,868,0,175
2518,868,0,175
2519,868,0,174
2520,868,0,172
2521,868,0,171
2522,868,0,169
2523,868,0,168
2524,868,0,168
2525,868,0,168
2526,868,0,167
2527,868,0,167
2528,868,0,168
2529,868,0,170
2530,868,0,173
2531,868,0,175
2532,868,0,178
2533,868,0,178
2534,868,0,178
2535,868,0,176
2536,868,0,173
2537,868,0,171
2538,868,0,167
2539,868,0,164
2540,868,0,161
2541,868,0,160
2542,868,0,161
2543,868,0,160
2544,868,0,159
2545,868,0,158
2546,868,0,158
2547,868,0,158
2548,868,0,152
2549,868,0,145
2550,868,0,139
2551,868,0,137
2552,868,0,131
2553,868,0,128
2554,868,0,124
2555,868,0,119
2556,868,0,114
2557,868,0,107
2558,868,0,104
2559,868,0,94
2560,868,0,83
2561,868,0,73
2562,868,0,61
2563,868,0,55
2564,868,0,48
2565,868,0,47
2566,868,0,44
2567,868,0,42
2568,868,0,39
2569,868,0,34
2570,868,0,30
2571,868,0,26
2572,868,0,24
2573,868,0,23
2574,868,0,25
2575,868,0,29
2576,868,0,30
2577,868,0,31
2578,868,0,31
2579,868,0,30
2580,868,0,30
2581,868,0,29
2582,868,0,28
2583,868,0,27
2584,868,0,27
2585,868,0,24
2586,868,0,22
2587,868,0,20
2588,868,0,18
2589,868,0,17
2590,868,0,16
2591,868,0,16
2592,868,0,16
2593,868,0,16
2594,868,0,17
2595,868,0,18
2596,868,0,18
2597,868,0,18
2598,868,0,17
2599,868,0,17
2600,868,0,18
2601,868,0,17
2602,868,0,17
2603,868,0,17
2604,868,0,17
2605,868,0,17
2606,868,0,16
2607,868,0,15
2608,868,0,15
2609,868,0,14
2610,868,0,15
2611,868,0,15
2612,868,0,14
2613,868,0,14
2614,868,0,14
2615,868,0,13
2616,868,0,13
2617,868,0,13
2618,868,0,13
2619,868,0,13
2620,868,0,13
2621,868,0,13
2622,868,0,13
2623,868,0,13
2624,868,0,13
2625,868,0,13
2626,868,0,15
2627,868,0,15
2628,868,0,15
2629,868,0,14
2630,868,0,13
2631,868,0,13
2632,868,0,13
2633,868,0,12
2634,868,0,12
2635,868,0,13
2636,868,0,13
2637,868,0,14
2638,868,0,16
2639,868,0,17
2640,868,0,17
2641,868,0,17
2642,868,0,18
2643,868,0,17
2644,868,0,18
2645,868,0,18
2646,868,0,18
2647,868,0,16
2648,868,0,15
2649,868,0,16
2650,868,0,16
2651,868,0,16
2652,868,0,15
2653,868,0,15
2654,868,0,15
2655,868,0,16
2656,868,0,16
2657,868,0,17
2658,868,0,17
2659,868,0,16
2660,868,0,16
2661,868,0,16
2662,868,0,16
2663,868,0,16
2664,868,0,15
2665,868,0,15
2666,868,0,14
2667,868,0,13
2668,868,0,14
2669,868,0,16
2670,868,0,18
2671,868,0,20
2672,868,0,22
2673,868,0,23
2674,868,0,23
2675,868,0,24
2676,868,0,24
2677,868,0,23
2678,868,0,22
2679,868,0,20
2680,868,0,19
2681,868,0,18
2682,868,0,16
2683,868,0,16
2684,868,0,16
2685,868,0,16
2686,868,0,16
2687,868,0,17
2688,868,0,17
2689,868,0,18
2690,868,0,18
2691,868,0,18
2692,868,0,16
2693,868,0,16
2694,868,0,16
2695,868,0,17
2696,868,0,18
2697,868,0,19
2698,868,0,19
2699,868,0,20
2700,868,0,20
2701,868,0,21
2702,868,0,21
2703,868,0,21
2704,868,0,22
2705,868,0,23
2706,868,0,22
2707,868,0,22
2708,868,0,20
2709,868,0,19
2710,868,0,18
2711,868,0,16
2712,868,0,17
2713,868,0,17
2714,868,0,17
2715,868,0,18
2716,868,0,19
2717,868,0,19
2718,868,0,18
2719,868,0,17
2720,868,0,19
2721,868,0,18
2722,868,0,18
2723,868,0,18
2724,868,0,18
2725,868,0,18
2726,868,0,18
2727,868,0,17
2728,868,0,16
2729,868,0,16
2730,868,0,16
2731,868,0,17
2732,868,0,18
2733,868,0,20
2734,868,0,25
2735,868,0,27
2736,868,0,26
2737,868,0,22
2738,868,0,19
2739,868,0,19
2740,868,0,19
2741,868,0,20
2742,868,0,21
2743,868,0,23
2744,868,0,23
2745,868,0,23
2746,868,0,24
2747,868,0,23
2748,868,0,22
2749,868,0,22
2450,869,0,186
2451,869,0,186
2452,869,0,186
2453,869,0,187
2454,869,0,187
2455,869,0,186
2456,869,0,186
2457,869,0,184
2458,869,0,184
2459,869,0,183
2460,869,0,183
2461,869,0,184
2462,869,0,186
2463,869,0,188
2464,869,0,187
2465,869,0,187
2466,869,0,187
2467,869,0,187
2468,869,0,187
2469,869,0,187
2470,869,0,188
2471,869,0,188
2472,869,0,189
2473,869,0,189
2474,869,0,188
2475,869,0,187
2476,869,0,187
2477,869,0,188
2478,869,0,187
2479,869,0,188
2480,869,0,189
2481,869,0,189
2482,869,0,190
2483,869,0,189
2484,869,0,188
2485,869,0,187
2486,869,0,187
2487,869,0,186
2488,869,0,188
2489,869,0,185
2490,869,0,185
2491,869,0,183
2492,869,0,184
2493,869,0,185
2494,869,0,183
2495,869,0,181
2496,869,0,179
2497,869,0,176
2498,869,0,174
2499,869,0,174
2500,869,0,175
2501,869,0,175
2502,869,0,176
2503,869,0,177
2504,869,0,176
2505,869,0,176
2506,869,0,176
2507,869,0,176
2508,869,0,176
2509,869,0,176
2510,869,0,177
2511,869,0,177
2512,869,0,178
2513,869,0,176
2514,869,0,175
2515,869,0,174
2516,869,0,174
2517,869,0,173
2518,869,0,173
2519,869,0,172
2520,869,0,171
2521,869,0,170
2522,869,0,168
2523,869,0,168
2524,869,0,168
2525,869,0,168
2526,869,0,167
2527,869,0,167
2528,869,0,168
2529,869,0,169
2530,869,0,172
2531,869,0,175
2532,869,0,177
2533,869,0,177
2534,869,0,177
2535,869,0,175
2536,869,0,173
2537,869,0,170
2538,869,0,167
2539,869,0,164
2540,869,0,160
2541,869,0,160
2542,869,0,162
2543,869,0,161
2544,869,0,161
2545,869,0,159
2546,869,0,159
2547,869,0,158
2548,869,0,153
2549,869,0,148
2550,869,0,142
2551,869,0,136
2552,869,0,131
2553,869,0,128
2554,869,0,125
2555,869,0,121
2556,869,0,117
2557,869,0,110
2558,869,0,106
2559,869,0,97
2560,869,0,88
2561,869,0,79
2562,869,0,67
2563,869,0,58
2564,869,0,51
2565,869,0,49
2566,869,0,45
2567,869,0,44
2568,869,0,42
2569,869,0,37
2570,869,0,32
2571,869,0,27
2572,869,0,23
2573,869,0,22
2574,869,0,24
2575,869,0,28
2576,869,0,30
2577,869,0,31
2578,869,0,31
2579,869,0,31
2580,869,0,31
2581,869,0,30
2582,869,0,29
2583,869,0,29
2584,869,0,28
2585,869,0,26
2586,869,0,24
2587,869,0,21
2588,869,0,19
2589,869,0,17
2590,869,0,16
2591,869,0,16
2592,869,0,16
2593,869,0,16
2594,869,0,17
2595,869,0,18
2596,869,0,18
2597,869,0,17
2598,869,0,16
2599,869,0,16
2600,869,0,17
2601,869,0,17
2602,869,0,17
2603,869,0,18
2604,869,0,18
2605,869,0,18
2606,869,0,17
2607,869,0,17
2608,869,0,15
2609,869,0,15
2610,869,0,16
2611,869,0,15
2612,869,0,14
2613,869,0,14
2614,869,0,13
2615,869,0,13
2616,869,0,13
2617,869,0,13
2618,869,0,13
2619,869,0,12
2620,869,0,13
2621,869,0,13
2622,869,0,13
2623,869,0,13
2624,869,0,14
2625,869,0,14
2626,869,0,15
2627,869,0,15
2628,869,0,15
2629,869,0,14
2630,869,0,14
2631,869,0,13
2632,869,0,13
2633,869,0,13
2634,869,0,13
2635,869,0,14
2636,869,0,14
2637,869,0,14
2638,869,0,15
2639,869,0,16
2640,869,0,17
2641,869,0,17
2642,869,0,17
2643,869,0,17
2644,869,0,17
2645,869,0,17
2646,869,0,17
2647,869,0,16
2648,869,0,16
2649,869,0,16
2650,869,0,17
2651,869,0,17
2652,869,0,17
2653,869,0,17
2654,869,0,16
2655,869,0,17
2656,869,0,17
2657,869,0,18
2658,869,0,18
2659,869,0,17
2660,869,0,17
2661,869,0,16
2662,869,0,15
2663,869,0,15
2664,869,0,15
2665,869,0,14
2666,869,0,14
2667,869,0,14
2668,869,0,15
2669,869,0,17
2670,869,0,19
2671,869,0,20
2672,869,0,22
2673,869,0,23
2674,869,0,23
2675,869,0,24
2676,869,0,24
2677,869,0,23
2678,869,0,22
2679,869,0,21
2680,869,0,20
2681,869,0,18
2682,869,0,16
2683,869,0,16
2684,869,0,15
2685,869,0,16
2686,869,0,16
2687,869,0,16
2688,869,0,16
2689,869,0,17
2690,869,0,18
2691,869,0,17
2692,869,0,17
2693,869,0,17
2694,869,0,17
2695,869,0,18
2696,869,0,19
2697,869,0,20
2698,869,0,20
2699,869,0,19
2700,869,0,19
2701,869,0,19
2702,869,0,20
2703,869,0,20
2704,869,0,21
2705,869,0,22
2706,869,0,22
2707,869,0,22
2708,869,0,21
2709,869,0,20
2710,869,0,19
2711,869,0,18
2712,869,0,18
2713,869,0,17
2714,869,0,18
2715,869,0,18
2716,869,0,19
2717,869,0,19
2718,869,0,18
2719,869,0,18
2720,869,0,19
2721,869,0,19
2722,869,0,19
2723,869,0,19
2724,869,0,19
2725,869,0,19
2726,869,0,19
2727,869,0,18
2728,869,0,17
2729,869,0,16
2730,869,0,16
2731,869,0,17
2732,869,0,18
2733,869,0,20
2734,869,0,24
2735,869,0,27
2736,869,0,24
2737,869,0,21
2738,869,0,17
2739,869,0,18
2740,869,0,18
2741,869,0,19
2742,869,0,20
2743,869,0,22
2744,869,0,22
2745,869,0,22
2746,869,0,22
2747,869,0,22
2748,869,0,21
2749,869,0,21
2450,870,0,185
2451,870,0,186
2452,870,0,186
2453,870,0,187
2454,870,0,187
2455,870,0,187
2456,870,0,186
2457,870,0,184
2458,870,0,184
2459,870,0,184
2460,870,0,184
2461,870,0,184
2462,870,0,185
2463,870,0,186
2464,870,0,186
2465,870,0,186
2466,870,0,186
2467,870,0,186
2468,870,0,186
2469,870,0,186
2470,870,0,187
2471,870,0,187
2472,870,0,188
2473,870,0,188
2474,870,0,188
2475,870,0,188
2476,870,0,188
2477,870,0,189
2478,870,0,188
2479,870,0,189
2480,870,0,189
2481,870,0,189
2482,870,0,190
2483,870,0,189
2484,870,0,188
2485,870,0,187
2486,870,0,187
